

La variable MOTFININT doit être renseignée pour tout les évenements de fin (TYPEV=3).

NUMANONYMDEP,ACCFAM,ACCMOD,ALLOC,ANAIS,ANSA1,ANSA2,ANSMERE,ANSPERE,AUTREDA,AUTREDJ,AUTREHEBER,AUTRLIEUACC,AUTRLIEUAR,CHGLIEU,COMPOMENAG,CONDADD,CONDEDEV,CONDEDUC,CONFL,CSPA1,CSPA2,CSPJM,DANGER,DATDCMERE,DATDCPERE,DATDEB,DATDECAP,DATDECMIN,DATDECPE,DATFIN,DATIP,DATJE,DATPPE,DATSIGN,DCMERE,DCPERE,DECAP,DECISION,DEFINTEL,DIPLOME,EMPLA1,EMPLA2,EMPLJM,ENQPENAL,ETABSCOSPE,FINEVAL,FREQSCO,HANDICAP,INSTITPLAC,INTERANT,LIENA1,LIENA2,LIEUACC,LIEUPLAC,MENAGEJM,MEREINC,MESANT,MINA,MINIMA,MNAIS,MODACC,MORALITE,MOTFININT,MOTIFML,MOTIFSIG,NATDECASSED,NATDECPLAC,NATPDECADM,NBCHGLIEU,NBENF,NBFRAT,NEGLIG,NIVSCO,NOTIFEVAL,NUMDEP,ORIENTDEC,ORIENTEFF,ORIGIP,PEREINC,PLACMOD,PROJET,SAISJUR,SANTE,SCOCLASPE,SCODTCOM,SECURITE,SEXA1,SEXA2,SEXE,SOUTSOC,TITAP,TRAITINFO,TRANSIP,TYPCLASSPE,TYPDECJUD,TYPETABSPE,TYPEV,TYPINTERDOM,VIOLCONJ,VIOLFAM,VIOLPHYS,VIOLPSY,VIOLSEX;
6EEAAB399648FC20536A1E259F9EAA530940E4B7;9;9;9;2000;9999;9999;9999;9999;APJM;;9;9;9;;99;9;9;9;9;9;9;9;;;;2018-07-25;0000-00-00;;2018-07-25;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;;;;;9;9;0000-00-00;9;9;9;2;9;9;;;8;9;9;;9;05;;9;;;9;;9;21;0;99;99;9;;0000-00-00;84;9;;99;9;9;9;9;9;9;9;9;9;9;1;9;;;999;99;;999;2;;;9;9;9;9;;
6362161D04323D981C3234EF0E1682D275023CC7;9;9;1;2011;1980;9999;1980;1974;;;9;9;9;;2;9;9;9;9;9;9;;9;;;2018-06-30;2011-10-26;;2018-07-02;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;1;1;9;1;9;;99;99;;9;9;0000-00-00;9;9;9;2;1;9;;;;1;9;1;1;10;;9;;;9;;;10;0;99;99;9;;0000-00-00;84;9;;99;1;9;9;9;9;9;9;9;2;9;2;9;11;;999;99;;999;2;1;2;9;9;9;9;;
4C9763ACFA73ED7E85F9B475F962304790365136;9;9;1;2007;9999;9999;9999;9999;;;9;9;9;;3;9;9;9;9;9;9;;9;;;2018-03-05;0000-00-00;;2018-02-22;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;;99;99;;9;9;0000-00-00;9;9;9;2;9;9;;;;9;9;1;2;07;;9;;;9;;;10;0;99;99;9;;0000-00-00;84;9;;99;9;9;9;9;9;9;9;9;9;9;2;9;99;;999;99;;999;2;1;2;9;9;9;9;;
FD0207178015DAD9D5B9FBA5CB64E44088B9FA47;9;9;2;1999;9999;9999;9999;9999;APJM;;9;9;9;;99;9;9;9;9;9;9;9;;;;2018-12-01;0000-00-00;;2018-11-29;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;;;;;9;9;0000-00-00;9;9;9;2;9;9;;;9;9;9;;1;05;;9;;;9;;9;21;0;99;99;9;;0000-00-00;84;9;;99;9;9;9;9;9;9;9;9;9;9;1;9;;;999;99;;999;2;;;9;9;9;9;;


La variable MOTFININT doit être renseignée pour tout les évenements de fin (TYPEV=3).

NUMANONYMDEP,ACCFAM,ACCMOD,ALLOC,ANAIS,ANSA1,ANSA2,ANSMERE,ANSPERE,AUTREDA,AUTREDJ,AUTREHEBER,AUTRLIEUACC,AUTRLIEUAR,CHGLIEU,COMPOMENAG,CONDADD,CONDEDEV,CONDEDUC,CONFL,CSPA1,CSPA2,CSPJM,DANGER,DATDCMERE,DATDCPERE,DATDEB,DATDECAP,DATDECMIN,DATDECPE,DATFIN,DATIP,DATJE,DATPPE,DATSIGN,DCMERE,DCPERE,DECAP,DECISION,DEFINTEL,DIPLOME,EMPLA1,EMPLA2,EMPLJM,ENQPENAL,ETABSCOSPE,FINEVAL,FREQSCO,HANDICAP,INSTITPLAC,INTERANT,LIENA1,LIENA2,LIEUACC,LIEUPLAC,MENAGEJM,MEREINC,MESANT,MINA,MINIMA,MNAIS,MODACC,MORALITE,MOTFININT,MOTIFML,MOTIFSIG,NATDECASSED,NATDECPLAC,NATPDECADM,NBCHGLIEU,NBENF,NBFRAT,NEGLIG,NIVSCO,NOTIFEVAL,NUMDEP,ORIENTDEC,ORIENTEFF,ORIGIP,PEREINC,PLACMOD,PROJET,SAISJUR,SANTE,SCOCLASPE,SCODTCOM,SECURITE,SEXA1,SEXA2,SEXE,SOUTSOC,TITAP,TRAITINFO,TRANSIP,TYPCLASSPE,TYPDECJUD,TYPETABSPE,TYPEV,TYPINTERDOM,VIOLCONJ,VIOLFAM,VIOLPHYS,VIOLPSY,VIOLSEX;
62E9BF6CA6DB8A0877FD7591BC5F2CDA5D18D7E4;9;9;1;2006;9999;9999;9999;9999;NULL;NULL;9;9;9;;99;9;9;9;9;9;9;;9;NULL;NULL;2018-06-04;0000-00-00;NULL;2018-04-16;2018-08-19;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;9;99;99;;9;9;0000-00-00;9;9;9;2;9;9;;;;9;9;1;2;12;;9;;;9;;;10;0;99;99;9;350;0000-00-00;84;9;;99;9;9;9;9;9;9;2;9;9;9;1;9;99;;999;99;;999;3;1;9;9;9;9;9;;
